client_msg_id,type,text,user,ts,team,user_team,source_team,user_profile,attachments,blocks,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,replies,is_locked,subscribed,last_read,reactions,edited,parent_user_id,bot_id,bot_profile,files,upload,display_as_bot,subtype,inviter,topic
,message,,U01RW2X7S9Z,1617351060.0046,,,,,,,1617349621.0023,,,,,,,,,"[{'name': 'sunglasses', 'users': ['U01RSRE0N3D'], 'count': 1}, {'name': 'heart', 'users': ['U01S1CWGTU4'], 'count': 1}, {'name': 'exploding_head', 'users': ['U01RN7BVD1C', 'U01RKN0EGDV', 'U01S7BM4N81', 'U01RSRE0N3D'], 'count': 4}, {'name': 'coffin', 'users': ['U01RKN0EGDV', 'U01S0E0MRJ7'], 'count': 2}]",,U01RSRE0N3D,,,"[{'id': 'F01SYBCR5EJ', 'created': 1617351059, 'timestamp': 1617351059, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01RW2X7S9Z', 'editable': False, 'size': 4196, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01SYBCR5EJ/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01SYBCR5EJ/download/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01SYBCR5EJ-a86113e7b8/image_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01SYBCR5EJ-a86113e7b8/image_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01SYBCR5EJ-a86113e7b8/image_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 289, 'thumb_360_h': 110, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01SYBCR5EJ-a86113e7b8/image_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'original_w': 289, 'original_h': 110, 'thumb_tiny': 'AwASADCmNmOS2fakO3+En8aaep+tKGGef5UAGfejPvRlfw+lOLqBx+qigBuaM0EqeTn8qbxQAHqaKD1NFABRRRQAUUUUAf/Z', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01RW2X7S9Z/F01SYBCR5EJ/image.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F01SYBCR5EJ-c1891426ae', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,,
629e6865-040f-44e4-bb34-8d5a8df9dac8,message,Bro....,U01S7BM4N81,1617352031.006,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'Moq', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Bro....'}]}]}]",1617349621.0023,,,,,,,,,,,U01RSRE0N3D,,,,,,,,
,message,confused,U01RW2X7S9Z,1617352074.0063,T01RBRV5F7H,,,,,"[{'type': 'image', 'block_id': 'tW3o', 'image_url': 'https://media4.giphy.com/media/WRQBXSCnEFJIuxktnw/giphy.gif?cid=6104955ecee9ded04dedeff33fd397740407dd600828ad75&rid=giphy.gif&ct=g', 'alt_text': 'confused', 'title': {'type': 'plain_text', 'text': 'confused', 'emoji': True}, 'fallback': '504x322px image', 'image_width': 504, 'image_height': 322, 'image_bytes': 1022135, 'is_animated': True}, {'type': 'context', 'block_id': 'UqMh', 'elements': [{'type': 'image', 'image_url': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_32.png', 'alt_text': 'giphy logo'}, {'type': 'mrkdwn', 'text': 'Posted using /giphy', 'verbatim': False}]}]",1617349621.0023,,,,,,,,,,,U01RSRE0N3D,B01S7FSR36Y,"{'id': 'B01S7FSR36Y', 'deleted': False, 'name': 'giphy', 'updated': 1616421896, 'app_id': 'A0F827J2C', 'icons': {'image_36': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_72.png', 'image_48': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_48.png', 'image_72': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_72.png'}, 'team_id': 'T01RBRV5F7H'}",,,,,,
e1103307-d574-4809-9710-d4c77903d7c6,message,what's the month-.1?,U01RKN0EGDV,1617352086.0065,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': 'abe46e9352ee', 'image_72': 'https://avatars.slack-edge.com/2021-03-24/1878427345639_abe46e9352ee26531094_72.jpg', 'first_name': 'Marian', 'real_name': 'Marian Moreno', 'display_name': 'Marian (she/her)', 'team': 'T01RBRV5F7H', 'name': 'marimor62', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'CHISS', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""what's the month-.1?""}]}]}]",1617349621.0023,,,,,,,,,,,U01RSRE0N3D,,,,,,,,
36c5612b-e132-4d57-bda8-4b8c2bee18af,message,google just shows me monty python xdddd,U01RKN0EGDV,1617352115.0067,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': 'abe46e9352ee', 'image_72': 'https://avatars.slack-edge.com/2021-03-24/1878427345639_abe46e9352ee26531094_72.jpg', 'first_name': 'Marian', 'real_name': 'Marian Moreno', 'display_name': 'Marian (she/her)', 'team': 'T01RBRV5F7H', 'name': 'marimor62', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '+Nh9e', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'google just shows me monty python xdddd'}]}]}]",1617349621.0023,,,,,,,,,,,U01RSRE0N3D,,,,,,,,
aaff84c3-fc5c-428f-b521-9cbcac2f4603,message,"im basically trying to catch flies with a cannon, i tested different divisions on excel first",U01RW2X7S9Z,1617352132.0069,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '5Nfs', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'im basically trying to catch flies with a cannon, i tested different divisions on excel first'}]}]}]",1617349621.0023,,,,,,,,,,,U01RSRE0N3D,,,,,,,,
eb09ed1d-e3b2-4150-9cd3-d4e332b6ef7f,message,"I second marian, I do not understand what you did there, even with the power of google",U01S7BM4N81,1617352360.0071,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'oyiZ+', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'I second marian, I do not understand what you did there, even with the power of google'}]}]}]",1617349621.0023,,,,,,,,,,,U01RSRE0N3D,,,,,,,,
62c64b23-093d-4d05-b414-447ca6fa9363,message,"this is how i thought about this, first thing i told myself using else if, too easy so ill think further",U01RW2X7S9Z,1617352527.0073,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'QJa', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'this is how i thought about this, first thing i told myself using else if, too easy so ill think further'}]}]}]",1617349621.0023,,,,,,,,,,,U01RSRE0N3D,,,,,,,,
48eb14f2-98f7-49c7-a69e-09b2e1b8df57,message,step 1,U01RW2X7S9Z,1617352529.0075,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '/PfZS', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'step 1'}]}]}]",1617349621.0023,,,,,,,,,,,U01RSRE0N3D,,,,,,,,
,message,doesnt work,U01RW2X7S9Z,1617352551.0077,,,,,,"[{'type': 'rich_text', 'block_id': 'sx6', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'doesnt work'}]}]}]",1617349621.0023,,,,,,,,,,,U01RSRE0N3D,,,"[{'id': 'F01TV0BQ2BA', 'created': 1617352548, 'timestamp': 1617352548, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01RW2X7S9Z', 'editable': False, 'size': 7961, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01TV0BQ2BA/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01TV0BQ2BA/download/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TV0BQ2BA-c77fd23210/image_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TV0BQ2BA-c77fd23210/image_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TV0BQ2BA-c77fd23210/image_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 245, 'thumb_360_h': 297, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TV0BQ2BA-c77fd23210/image_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'original_w': 245, 'original_h': 297, 'thumb_tiny': 'AwAwACfRw3bGKXGBSjpSHpQAnzdsYoyFHJxTh0prZ7Z/CgCIXEW/yxnI46U/zF96oKD9sP8AvGrNSmbSppFodKQ9DSjpSHoaoxFHSmv0/wDr4pw6U18Y5x+IoArj/XfiakpoQ+ZnjGak2msIvc0bJB0pD0P9KUdKRuQe9bmYo6U1unGfwp1NYZHTNADe9OqAGbzcbPlz1qTL/wB2sY02h3P/2Q==', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01RW2X7S9Z/F01TV0BQ2BA/image.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F01TV0BQ2BA-1fcea3f34c', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,,
,message,"try to change the original number by .1, doesnt work either but i got 3 periods instead so im getting closer",U01RW2X7S9Z,1617352585.0081,,,,,,"[{'type': 'rich_text', 'block_id': 'KRl', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'try to change the original number by .1, doesnt work either but i got 3 periods instead so im getting closer'}]}]}]",1617349621.0023,,,,,,,,,,,U01RSRE0N3D,,,"[{'id': 'F01TBB0TCFN', 'created': 1617352573, 'timestamp': 1617352573, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01RW2X7S9Z', 'editable': False, 'size': 8610, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01TBB0TCFN/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01TBB0TCFN/download/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TBB0TCFN-150841784e/image_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TBB0TCFN-150841784e/image_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TBB0TCFN-150841784e/image_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 252, 'thumb_360_h': 299, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TBB0TCFN-150841784e/image_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'original_w': 252, 'original_h': 299, 'thumb_tiny': 'AwAwACjRw3cDFHTqadSN260AJh/RaCQOp5p1MfPv+VACLIjNgZyakqrD/rRVqohJyV2VJWYU1uo/xp1NbqOn4irJHUxxn/8AXT6Y+MjOPyoYDI4wrggmpqYv3hT6xofCOTuFNbqOv4U6mkZOcVsIdTHz7/hT6Y4J6DNAFeAkyrzVuq0MbrICVwKs1nTVkZUr21P/2Q==', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01RW2X7S9Z/F01TBB0TCFN/image.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F01TBB0TCFN-5bb0289abf', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,,
,message,"tried to divide by 3, got quarters, bingo",U01RW2X7S9Z,1617352607.0085,,,,,,"[{'type': 'rich_text', 'block_id': 'cTM', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'tried to divide by 3, got quarters, bingo'}]}]}]",1617349621.0023,,,,,,,,,,,U01RSRE0N3D,,,"[{'id': 'F01T5CFGF51', 'created': 1617352593, 'timestamp': 1617352593, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01RW2X7S9Z', 'editable': False, 'size': 8838, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01T5CFGF51/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01T5CFGF51/download/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01T5CFGF51-72deefc7ab/image_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01T5CFGF51-72deefc7ab/image_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01T5CFGF51-72deefc7ab/image_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 248, 'thumb_360_h': 308, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01T5CFGF51-72deefc7ab/image_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'original_w': 248, 'original_h': 308, 'thumb_tiny': 'AwAwACbR+b0GPrR068elOpG6jrQAnz+g/OhmAByeadUcmcN16elJ7AhFlU9f0pfMT1P5VXUc9KdisVUZo4ItU1uo/wAadTW6j/CtzMdTG69vzp9RykhWwe3pSewBRVVZHz940/e3941zKmw5i3TW6j/GnUhGTniuoBail+6309alpjoWBxjkUnsJ7FNRzT8U8QOD2/Ol8lvasUpGC5z/2Q==', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01RW2X7S9Z/F01T5CFGF51/image.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F01T5CFGF51-702fa44315', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,,
,message,"if i add one and truncate the number, i got the quarter number",U01RW2X7S9Z,1617352634.0089,,,,,,"[{'type': 'rich_text', 'block_id': '5IdP', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'if i add one and truncate the number, i got the quarter number'}]}]}]",1617349621.0023,,,,,,,,,,,U01RSRE0N3D,,,"[{'id': 'F01TBB22DEG', 'created': 1617352614, 'timestamp': 1617352614, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01RW2X7S9Z', 'editable': False, 'size': 9703, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01TBB22DEG/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01TBB22DEG/download/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TBB22DEG-fa84f77f44/image_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TBB22DEG-fa84f77f44/image_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TBB22DEG-fa84f77f44/image_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 270, 'thumb_360_h': 294, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TBB22DEG-fa84f77f44/image_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'original_w': 270, 'original_h': 294, 'thumb_tiny': 'AwAwACzRIOeMfjRggc496dQelADeT90jHvRggckUq9O/40HpQAxpEU85NOQhlyM4qCbOR1/GpYP9WKzUm5WLaXLckoPSig9DWhAi9P8A6+aG6Ghen+FDdDQAz/PXNPXpVaZ2VhtPHsKmtyWiBJyc1lGLU2wv0JKQ9KWkIyDWoAvTv+NB6H+lCjAoPQ0AVbjlh1/Gprb/AFQ+tRzRsSMKalgBWMAjBrNX5jJN877H/9k=', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01RW2X7S9Z/F01TBB22DEG/image.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F01TBB22DEG-bd8e41f04d', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,,
d27acbe9-d8d2-439d-a498-9126688a72c8,message,"itll not work with bigger works, but as months always are btw 1 and 12, this formula can work",U01RW2X7S9Z,1617352734.0094,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'zRSG', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'itll not work with bigger works, but as months always are btw 1 and 12, this formula can work'}]}]}]",1617349621.0023,,,,,,,,,,,U01RSRE0N3D,,,,,,,,
22844432-c3a5-4a49-864d-6f5b8a05d526,message,Thanks for elaborating!,U01S7BM4N81,1617355081.0096,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '5Xt', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Thanks for elaborating!'}]}]}]",1617349621.0023,,,,,,,,,,,U01RSRE0N3D,,,,,,,,
545b7e05-5e81-49cf-8688-71d7f4e63109,message,<https://www.codewars.com/users/ProfGeller>,U01S6LCPM0C,1617093173.0142,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': 'gef13325ef15', 'image_72': 'https://secure.gravatar.com/avatar/ef13325ef1599f9a41dadef061142601.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0005-72.png', 'first_name': '', 'real_name': 'Jerrit Steinebach', 'display_name': 'Jerrit Steinebach', 'team': 'T01RBRV5F7H', 'name': 'jerrit.steinebach', 'is_restricted': False, 'is_ultra_restricted': False}","[{'service_name': 'Codewars', 'title': 'ProfGeller | Codewars', 'title_link': 'https://www.codewars.com/users/ProfGeller', 'text': 'Codewars is where developers achieve code mastery through challenge. Train on kata in the dojo and reach your highest potential.', 'fallback': 'Codewars: ProfGeller | Codewars', 'from_url': 'https://www.codewars.com/users/ProfGeller', 'thumb_url': 'https://www.codewars.com/assets/logos/logo-square-paper-bg-c3d2b1eb4fb35d75b0c0c0e3b74616fab527afdce9d1d3184624cf0b4e950357.jpg', 'thumb_width': 200, 'thumb_height': 200, 'service_icon': 'https://www.codewars.com/favicon.ico', 'id': 1, 'original_url': 'https://www.codewars.com/users/ProfGeller'}]","[{'type': 'rich_text', 'block_id': '0N7G4', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.codewars.com/users/ProfGeller'}]}]}]",1617019904.0043,,,,,,,,,,,U01SJKB2MG8,,,,,,,,
bd7e48ef-ac95-4fb7-bef8-708fda50f0c0,message,<https://www.codewars.com/kata/546e2562b03326a88e000020/train/python>,U01RSRE0N3D,1617198721.0005,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '5b0571ca5e6f', 'image_72': 'https://avatars.slack-edge.com/2021-03-18/1876877550179_5b0571ca5e6fe1f759fe_72.jpg', 'first_name': 'Kosta', 'real_name': 'Kosta', 'display_name': 'Kosta', 'team': 'T01RBRV5F7H', 'name': 'kostadin.mitkov', 'is_restricted': False, 'is_ultra_restricted': False}","[{'service_name': 'Codewars', 'title': 'Training on Square Every Digit | Codewars', 'title_link': 'https://www.codewars.com/kata/546e2562b03326a88e000020/train/python', 'text': 'Codewars is where developers achieve code mastery through challenge. Train on kata in the dojo and reach your highest potential.', 'fallback': 'Codewars: Training on Square Every Digit | Codewars', 'from_url': 'https://www.codewars.com/kata/546e2562b03326a88e000020/train/python', 'thumb_url': 'https://www.codewars.com/assets/logos/logo-square-paper-bg-c3d2b1eb4fb35d75b0c0c0e3b74616fab527afdce9d1d3184624cf0b4e950357.jpg', 'thumb_width': 200, 'thumb_height': 200, 'service_icon': 'https://www.codewars.com/favicon.ico', 'id': 1, 'original_url': 'https://www.codewars.com/kata/546e2562b03326a88e000020/train/python'}]","[{'type': 'rich_text', 'block_id': 'LOk1T', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.codewars.com/kata/546e2562b03326a88e000020/train/python'}]}]}]",1617198721.0005,6.0,2.0,1617199734.0037,"['U01S7BM4N81', 'U01RW2X7S9Z']","[{'user': 'U01S7BM4N81', 'ts': '1617198928.000700'}, {'user': 'U01RW2X7S9Z', 'ts': '1617199045.001300'}, {'user': 'U01S7BM4N81', 'ts': '1617199060.001700'}, {'user': 'U01S7BM4N81', 'ts': '1617199147.002100'}, {'user': 'U01RW2X7S9Z', 'ts': '1617199195.002600'}, {'user': 'U01RW2X7S9Z', 'ts': '1617199734.003700'}]",0.0,1.0,1617199734.0037,,,,,,,,,,,
ae52b61d-5f8e-40a6-a892-8c85fdc705d2,message,"`r = ''`
    `for l in str(num):`
     `r = r + str((int(l))**2)`
    `return int(r)` ",U01S7BM4N81,1617198928.0007,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'scHbq', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""r = ''"", 'style': {'code': True}}, {'type': 'text', 'text': '\n'}, {'type': 'text', 'text': '    for l in str(num):', 'style': {'code': True}}, {'type': 'text', 'text': '\n'}, {'type': 'text', 'text': '     r = r + str((int(l))**2)', 'style': {'code': True}}, {'type': 'text', 'text': '\n'}, {'type': 'text', 'text': '    return int(r) ', 'style': {'code': True}}]}]}]",1617198721.0005,,,,,,,,,"[{'name': 'raised_hands', 'users': ['U01RSRE0N3D'], 'count': 1}]",,U01RSRE0N3D,,,,,,,,
